annual_income,monthly_income,emi_loans,rent_house,food,shopping,education,education_fees,medical,transport,transportation,tax_pf_deductions,tax_pf,other_expenses,savings_goal,dependents,city_tier,housing_type,investment_preference,risk_level,total_expenses,savings,savings_ratio,emi_ratio,shopping_ratio,expense_to_income_ratio,essential_ratio,discretionary_ratio,tax_ratio,goal_coverage_ratio,financial_health_score,spender_class,rec_rent_house_pct,rec_food_pct,rec_shopping_pct,rec_emi_loans_pct,rec_education_pct,rec_medical_pct,rec_transport_pct,rec_savings_pct,rec_emergency_fund_pct,rec_investments_pct,rec_tax_pf_pct,forecast_savings_m1,forecast_savings_m2,forecast_savings_m3,forecast_savings_m4,forecast_savings_m5,forecast_savings_m6,forecast_savings_m7,forecast_savings_m8,forecast_savings_m9,forecast_savings_m10,forecast_savings_m11,forecast_savings_m12
1418400.0,118200.0,0.0,21382.16,15688.35,10531.19,10142.69,10142.69,7339.13,4655.73,4655.73,21100.6,21100.6,12511.65,26267.81,3,Tier 2,Rented,Equity,Medium,103351.5,14848.5,0.1256,0.0,0.0891,0.8744,0.6794,0.1949,0.1785,0.5653,78.1,Moderate,17.3,11.61,7.64,0.0,5.98,3.82,3.97,17.3,6.49,9.01,12.87,15151.82,14652.25,16181.74,17133.16,18473.75,13897.59,14566.98,12272.91,15273.22,12967.95,15169.15,16654.89
676800.0,56400.0,0.0,17253.88,9147.64,3314.31,2122.53,2122.53,2412.76,4375.77,4375.77,3370.21,3370.21,2516.13,2820.0,1,Tier 1,Rented,Balanced,Medium,44513.23,11886.77,0.2108,0.0,0.0588,0.7892,0.6859,0.1034,0.0598,4.2152,97.24,Moderate,21.88,10.69,10.27,0.0,3.45,3.45,5.89,20.2,5.89,9.26,5.03,12660.85,12641.85,12368.43,12649.63,12251.43,11769.74,13306.2,13011.18,12015.82,14435.76,12740.7,14224.87
861600.0,71800.0,15917.6,19039.36,8854.95,9869.38,1325.1,1325.1,718.0,5701.67,5701.67,9512.54,9512.54,4628.87,18156.77,1,Tier 2,Rented,Balanced,Medium,75567.47,-3767.47,-0.0525,0.2217,0.1375,1.0525,0.6289,0.2019,0.1325,0.0,36.45,Risky,17.06,9.03,8.67,15.76,2.92,2.92,3.91,13.51,4.98,7.82,9.42,-4654.51,-4698.4,-3786.29,-4918.2,-3865.93,-5060.98,-6435.14,-5913.05,-5330.12,-6724.63,-6795.03,-6636.66
300000.0,25000.0,4582.7,6691.79,3503.82,1444.87,1158.72,1158.72,664.48,2055.8,2055.8,1242.37,1242.37,2650.14,8133.36,1,Tier 2,Rented,Balanced,High,23994.69,1005.31,0.0402,0.1833,0.0578,0.9598,0.6127,0.1638,0.0497,0.1236,53.96,Risky,17.87,9.46,9.09,13.65,3.05,3.05,4.1,16.38,5.21,10.43,3.7,1163.67,708.1,509.06,406.16,594.51,272.83,637.44,43.8,50.43,93.79,-140.19,4.19
1207200.0,100600.0,7686.88,27210.62,12764.34,7580.14,9359.78,9359.78,8447.16,10704.52,10704.52,17264.58,17264.58,11150.41,11770.18,2,Tier 1,Rented,Balanced,Medium,112168.43,-11568.43,-0.115,0.0764,0.0753,1.115,0.8524,0.1862,0.1716,0.0,24.75,Risky,18.02,9.98,7.9,5.3,4.3,3.26,4.85,16.64,6.24,7.62,11.9,-13141.47,-11491.08,-11875.24,-13018.48,-13324.57,-14836.15,-12957.98,-15763.92,-17092.59,-15218.93,-17253.45,-18663.83
1431600.0,119300.0,0.0,10503.98,13712.67,17136.82,4192.26,4192.26,7601.06,7734.89,7734.89,23011.31,23011.31,3247.42,29210.4,1,Tier 3,Owned,Balanced,High,87140.41,32159.59,0.2696,0.0,0.1436,0.7304,0.5596,0.1709,0.1929,1.101,100.0,Safe,10.96,10.71,10.28,0.0,3.46,3.46,4.64,18.54,5.9,11.8,16.26,33538.53,35874.9,33990.68,34688.12,36016.61,37096.5,35025.17,36009.72,35711.94,36398.62,38974.81,39119.67
666000.0,55500.0,0.0,13004.63,7698.33,3774.9,2744.97,2744.97,3730.33,5414.12,5414.12,4075.97,4075.97,2982.09,8695.44,2,Tier 1,Rented,Balanced,Low,43425.34,12074.66,0.2176,0.0,0.068,0.7824,0.6607,0.1217,0.0734,1.3886,97.97,Moderate,20.79,11.52,9.12,0.0,4.96,3.76,5.6,20.79,7.2,6.4,5.87,12431.85,12868.07,13440.05,12938.27,12840.6,14412.6,12239.98,13431.1,13853.88,13129.97,13892.16,13177.72
872400.0,72700.0,16253.89,9336.86,7280.06,11045.99,0.0,0.0,2602.58,5347.23,5347.23,9705.38,9705.38,1821.19,5206.96,0,Tier 1,Owned,Balanced,Medium,63393.18,9306.82,0.128,0.2236,0.1519,0.872,0.4714,0.177,0.1335,1.7874,80.39,Moderate,12.27,8.43,9.97,17.14,1.53,2.68,5.37,14.57,5.37,8.43,10.24,8873.67,8879.04,9724.64,8546.67,9274.24,10855.86,9229.68,9200.04,9147.86,9368.63,9004.03,9495.43
627600.0,52300.0,1046.0,7204.66,5849.25,5356.41,1317.51,1317.51,2137.66,1046.0,1046.0,2808.37,2808.37,5446.99,12629.95,2,Tier 2,Family Home,Debt,High,32212.85,20087.15,0.3841,0.02,0.1024,0.6159,0.3894,0.2066,0.0537,1.5904,100.0,Moderate,7.6,13.68,10.83,1.9,5.89,4.46,5.22,20.9,8.55,11.87,5.1,20299.04,20540.94,21895.84,23106.14,23524.31,22906.53,22827.03,22965.91,23831.78,24814.39,25217.6,26207.89
1352400.0,112700.0,0.0,19808.74,24278.47,8925.8,22540.0,22540.0,7145.42,5927.09,5927.09,19032.95,19032.95,12429.85,15041.05,3,Tier 3,Owned,Balanced,High,120088.32,-7388.32,-0.0656,0.0,0.0792,1.0656,0.8761,0.1895,0.1689,0.0,31.12,Risky,10.34,12.81,8.43,0.0,6.6,4.22,4.37,17.5,7.16,11.14,13.43,-8011.13,-8844.6,-8749.71,-10197.23,-10719.74,-10922.52,-11207.0,-11217.42,-10345.64,-14790.42,-12118.95,-14170.16
775200.0,64600.0,16241.2,12254.56,9033.51,7417.84,3938.47,3938.47,2035.61,3728.51,3728.51,8567.53,8567.53,4908.18,7762.31,1,Tier 2,Owned,Equity,Low,68125.41,-3525.41,-0.0546,0.2514,0.1148,1.0546,0.6124,0.1908,0.1326,0.0,37.27,Risky,10.46,9.49,9.11,18.78,3.06,3.06,4.11,15.69,5.23,7.1,9.91,-3067.98,-4294.13,-4250.63,-3784.39,-4907.79,-5246.35,-5457.2,-6396.12,-6270.62,-6434.9,-6614.78,-6144.56
1474800.0,122900.0,17861.99,25995.9,21028.87,7964.29,24283.23,24283.23,2178.03,7483.88,7483.88,20195.68,20195.68,7673.59,16326.4,3,Tier 3,Owned,Debt,Medium,134665.46,-11765.46,-0.0957,0.1453,0.0648,1.0957,0.8232,0.1272,0.1643,0.0,28.8,Risky,9.44,11.69,7.69,10.55,6.02,3.85,3.99,17.42,6.53,6.9,11.93,-12877.66,-15298.61,-12008.81,-14420.58,-13745.12,-15833.28,-13962.57,-16014.47,-15282.76,-16560.13,-18047.53,-17576.36
5760000.0,480000.0,0.0,124712.75,28800.0,56806.94,0.0,0.0,21917.25,44987.43,44987.43,115200.0,115200.0,20832.97,120260.61,0,Tier 1,Rented,Debt,Medium,413257.34,66742.66,0.139,0.0,0.1183,0.861,0.6992,0.1617,0.24,0.555,80.86,Moderate,19.65,8.31,9.83,0.0,1.51,2.65,5.29,18.14,5.29,7.18,18.14,66770.13,70113.15,72648.87,65915.68,65353.83,73340.27,64936.36,73703.54,59066.79,72875.12,69909.23,71319.01
937200.0,78100.0,0.0,2733.5,13947.64,12929.12,8278.91,8278.91,5950.63,7180.85,7180.85,9435.53,9435.53,2945.71,13713.12,3,Tier 3,Family Home,Balanced,Medium,63401.89,14698.11,0.1882,0.0,0.1655,0.8118,0.6085,0.2033,0.1208,1.0718,89.39,Moderate,6.99,14.07,9.26,0.0,7.25,4.63,4.81,20.97,7.86,9.61,10.56,13909.72,15849.42,15907.46,16892.08,15835.51,15656.71,15734.88,15339.66,15898.12,16051.94,16718.75,16640.27
1183200.0,98600.0,21738.31,10355.18,12095.18,16153.75,12548.24,12548.24,6081.74,7192.88,7192.88,11750.2,11750.2,3342.4,20602.83,2,Tier 1,Family Home,Balanced,Low,101257.88,-2657.88,-0.027,0.2205,0.1638,1.027,0.6088,0.1977,0.1192,0.0,39.95,Risky,7.64,11.0,8.71,16.84,4.74,3.59,5.35,16.04,6.88,6.11,9.1,-3611.68,-3771.22,-2730.44,-3529.95,-5114.8,-5053.33,-5509.09,-6310.27,-7610.02,-5897.74,-6000.01,-8227.88
589200.0,49100.0,0.0,10669.88,3497.37,1842.95,0.0,0.0,491.0,2348.37,2348.37,3128.62,3128.62,3657.23,11698.54,0,Tier 2,Rented,Equity,Low,25635.42,23464.58,0.4779,0.0,0.0375,0.5221,0.4101,0.112,0.0637,2.0058,100.0,Safe,21.36,9.79,11.57,0.0,1.78,3.11,4.89,23.14,6.23,8.45,5.67,24551.09,25101.26,26361.18,27353.53,27872.53,27668.18,27681.81,28441.15,28878.85,29552.35,31533.71,31915.0
452400.0,37700.0,8348.92,7089.64,5330.19,2518.71,1110.25,1110.25,1613.77,2227.42,2227.42,2417.37,2417.37,5552.75,8154.87,1,Tier 3,Rented,Balanced,High,36209.02,1490.98,0.0395,0.2215,0.0668,0.9605,0.5249,0.2141,0.0641,0.1828,53.26,Risky,17.23,9.51,9.14,16.59,3.07,3.07,4.12,12.73,5.24,10.49,4.8,1901.25,2357.75,2000.91,1184.27,1500.97,905.25,693.76,961.2,865.45,596.84,207.55,-12.36
427200.0,35600.0,0.0,5510.43,6409.45,5904.65,2527.61,2527.61,1694.23,3370.32,3370.32,2405.49,2405.49,4505.85,11744.82,2,Tier 1,Owned,Debt,Medium,32328.03,3271.97,0.0919,0.0,0.1659,0.9081,0.6157,0.2924,0.0676,0.2786,60.61,Moderate,14.1,12.69,10.04,0.0,5.46,4.14,6.17,21.15,7.93,8.37,5.95,3516.48,3321.51,3591.65,3561.71,2952.39,2938.3,4288.19,2646.28,3150.42,2512.28,2696.1,2364.08
505200.0,42100.0,0.0,7660.31,5042.34,1306.89,2177.29,2177.29,1374.95,2566.02,2566.02,2925.34,2925.34,3291.38,9504.69,1,Tier 3,Rented,Balanced,Medium,26344.52,15755.48,0.3742,0.0,0.031,0.6258,0.5165,0.1092,0.0695,1.6577,100.0,Safe,19.97,11.03,10.59,0.0,3.56,3.56,4.78,20.84,6.08,9.55,6.03,15979.46,17669.76,17186.44,16710.01,18339.36,18367.8,17499.07,18163.66,18956.96,19626.46,19987.58,20937.96
1303200.0,108600.0,21846.08,6334.63,20409.68,4739.36,10785.06,10785.06,8530.72,3296.01,3296.01,19813.11,19813.11,6907.75,26136.73,3,Tier 2,Family Home,Equity,High,102662.4,5937.6,0.0547,0.2012,0.0436,0.9453,0.6369,0.1072,0.1824,0.2272,57.52,Risky,5.75,11.56,7.61,14.45,5.96,3.81,3.95,12.21,6.46,11.13,13.1,7345.75,6679.24,7227.84,5998.68,5712.75,3328.82,2917.35,5462.89,2851.83,2525.77,432.85,3946.48
450000.0,37500.0,0.0,4861.7,5738.55,2418.72,1609.25,1609.25,3253.68,2083.07,2083.07,2558.89,2558.89,375.0,2068.76,3,Tier 1,Owned,Balanced,High,22898.86,14601.14,0.3894,0.0,0.0645,0.6106,0.5361,0.0745,0.0682,7.0579,100.0,Safe,13.34,13.43,8.84,0.0,6.92,4.42,5.84,18.35,7.5,11.67,5.69,15437.17,15040.77,16194.43,17455.33,16798.06,16917.17,16581.57,16949.71,17158.46,17896.23,19193.5,19071.92
544800.0,45400.0,0.0,4643.89,2724.0,5369.5,0.0,0.0,1192.02,1683.07,1683.07,4350.74,4350.74,2125.2,7745.61,0,Tier 2,Family Home,Balanced,Medium,22088.42,23311.58,0.5135,0.0,0.1183,0.4865,0.3214,0.1651,0.0958,3.0097,100.0,Safe,8.0,11.0,13.0,0.0,2.0,3.5,5.5,24.0,7.0,11.0,9.58,24457.88,25322.8,26229.1,27472.4,27672.4,27968.87,28229.51,28280.94,29510.0,29510.0,29510.0,29510.0
585600.0,48800.0,0.0,7628.18,7730.77,1783.18,4673.76,4673.76,2600.26,3702.29,3702.29,2934.9,2934.9,4461.96,7410.32,2,Tier 2,Rented,Debt,Medium,35515.3,13284.7,0.2722,0.0,0.0365,0.7278,0.5998,0.128,0.0601,1.7927,100.0,Safe,20.08,12.05,9.54,0.0,5.19,3.93,4.6,20.08,7.53,7.95,5.03,14098.12,14544.6,15019.24,15151.81,15707.87,15105.69,14199.49,14685.6,14243.2,15670.02,15140.7,17224.17
726000.0,60500.0,0.0,13615.86,8132.96,6638.41,7532.61,7532.61,2461.42,2997.12,2997.12,7575.31,7575.31,1417.28,11169.77,2,Tier 2,Rented,Equity,High,50370.97,10129.03,0.1674,0.0,0.1097,0.8326,0.6994,0.1332,0.1252,0.9068,88.59,Moderate,18.4,11.04,8.74,0.0,4.75,3.6,4.22,16.87,6.9,11.88,9.6,10662.0,10371.68,10168.62,11126.04,11143.7,11126.44,9896.08,11421.2,10343.86,10196.21,11699.78,12227.45
716400.0,59700.0,0.0,4344.62,7438.92,10269.9,4761.21,4761.21,2296.66,3756.4,3756.4,7717.65,7717.65,2131.8,16481.86,2,Tier 1,Family Home,Debt,High,42717.16,16982.84,0.2845,0.0,0.172,0.7155,0.5078,0.2077,0.1293,1.0304,99.51,Moderate,8.72,12.55,9.94,0.0,5.4,4.1,6.1,19.18,7.85,10.9,11.27,18168.82,18490.96,18733.65,19176.07,17867.88,18962.43,19374.53,18909.7,19017.87,19038.45,19709.2,20495.12
979200.0,81600.0,0.0,20528.16,10172.32,5843.64,4471.21,4471.21,2264.56,1632.0,1632.0,9282.64,9282.64,5560.5,17931.01,1,Tier 1,Rented,Debt,High,59755.03,21844.97,0.2677,0.0,0.0716,0.7323,0.5925,0.1398,0.1138,1.2183,100.0,Safe,20.98,10.25,9.84,0.0,3.31,3.31,5.65,17.75,5.65,10.09,9.18,22687.07,23661.46,23376.68,24926.49,23014.94,24019.11,23423.55,24776.83,23556.66,24788.93,25578.85,26607.86
562800.0,46900.0,0.0,13349.43,8833.65,4687.86,6449.01,6449.01,1030.26,3884.84,3884.84,2722.97,2722.97,4561.86,9226.17,3,Tier 3,Rented,Balanced,High,45519.88,1380.12,0.0294,0.0,0.1,0.9706,0.7734,0.1972,0.0581,0.1496,51.82,Risky,18.46,12.92,8.51,0.0,6.66,4.25,4.41,17.66,7.22,11.24,4.66,1670.48,1426.63,524.58,928.83,855.18,443.78,231.16,591.5,98.78,758.76,-554.11,-174.52
504000.0,42000.0,7657.86,11469.27,4191.84,900.06,2941.07,2941.07,1372.67,1559.34,1559.34,2440.71,2440.71,3205.77,5612.99,1,Tier 2,Rented,Balanced,Medium,35738.59,6261.41,0.1491,0.1823,0.0214,0.8509,0.5708,0.0978,0.0581,1.1155,85.79,Moderate,17.91,9.48,9.1,13.6,3.06,3.06,4.1,17.91,5.22,8.21,4.34,6666.76,7200.36,6208.61,6574.09,6865.43,6049.86,6112.77,6428.94,7384.34,6211.98,6627.46,8069.15
1364400.0,113700.0,14516.03,30140.99,10411.27,18951.24,4550.95,4550.95,5106.67,9412.5,9412.5,21230.17,21230.17,9593.34,33582.25,1,Tier 2,Rented,Balanced,Medium,123913.16,-10213.16,-0.0898,0.1277,0.1667,1.0898,0.7111,0.2511,0.1867,0.0,23.47,Risky,16.94,8.96,8.61,9.01,2.89,2.89,3.88,16.94,4.94,7.76,13.18,-10083.04,-10645.17,-13381.85,-11566.69,-12530.38,-13883.61,-12998.54,-12728.99,-14805.58,-16146.69,-16775.51,-18287.17
780000.0,65000.0,0.0,13991.7,15688.79,10758.13,10016.7,10016.7,4895.37,5614.82,5614.82,8118.29,8118.29,3176.13,11665.35,4,Tier 1,Rented,Balanced,Low,72259.93,-7259.93,-0.1117,0.0,0.1655,1.1117,0.8973,0.2144,0.1249,0.0,21.17,Risky,18.85,12.91,7.11,0.0,7.54,4.28,5.08,18.85,6.53,5.8,9.06,-8103.55,-7996.44,-9191.73,-9141.33,-8588.23,-9324.37,-10417.13,-9750.26,-9436.4,-10071.16,-11656.83,-10329.73
745200.0,62100.0,7901.92,14181.19,8200.1,6090.78,3863.8,3863.8,2205.49,2704.73,2704.73,6117.34,6117.34,6439.17,10566.95,2,Tier 2,Rented,Debt,Low,57704.52,4395.48,0.0708,0.1272,0.0981,0.9292,0.6002,0.2018,0.0985,0.416,65.74,Risky,17.69,10.61,8.4,9.37,4.57,3.46,4.05,19.16,6.63,4.79,7.26,4677.31,3744.79,5076.99,4657.86,3837.21,4084.56,4424.62,2674.22,2498.52,3291.9,2203.66,2013.36
339600.0,28300.0,0.0,5902.38,3392.81,1881.2,0.0,0.0,1440.62,1905.32,1905.32,2152.46,2152.46,1565.39,2208.39,0,Tier 3,Rented,Debt,Medium,18240.18,10059.82,0.3555,0.0,0.0665,0.6445,0.5227,0.1218,0.0761,4.5553,100.0,Safe,20.81,9.95,11.76,0.0,1.81,3.17,4.98,21.71,6.33,8.6,6.88,10898.05,10887.09,11120.0,10047.53,11642.81,11390.45,11185.16,11121.18,11727.55,12203.92,12262.97,13211.04
440400.0,36700.0,4967.58,3122.59,6272.73,2946.45,2779.78,2779.78,1650.12,2187.27,2187.27,2054.61,2054.61,3349.12,7759.66,2,Tier 2,Owned,Equity,Medium,29330.25,7369.75,0.2008,0.1354,0.0803,0.7992,0.4923,0.1715,0.056,0.9498,93.84,Moderate,11.12,11.44,9.06,10.76,4.93,3.73,4.37,19.07,7.15,9.93,4.45,7905.16,7045.51,8131.95,8009.56,7863.07,6842.81,7103.04,7932.11,8039.22,8203.81,8236.06,7969.4
474000.0,39500.0,8408.55,5342.43,6686.75,3974.43,7798.81,7798.81,2258.49,3468.36,3468.36,2777.14,2777.14,1391.32,3821.31,3,Tier 2,Owned,Balanced,High,42106.28,-2606.28,-0.066,0.2129,0.1006,1.066,0.7173,0.1358,0.0703,0.0,31.04,Risky,10.49,12.06,7.94,15.95,6.22,3.97,4.12,12.74,6.74,10.49,5.27,-3202.64,-2527.66,-3590.62,-4058.14,-3408.47,-3867.72,-3571.81,-4281.91,-4567.38,-3602.64,-4942.62,-5173.97
1124400.0,93700.0,0.0,25397.57,15399.52,18392.33,2863.11,2863.11,3133.02,5521.82,5521.82,10899.23,10899.23,8264.44,27266.02,1,Tier 1,Rented,Debt,Low,89871.04,3828.96,0.0409,0.0,0.1963,0.9591,0.6746,0.2845,0.1163,0.1404,47.4,Risky,21.29,10.4,9.99,0.0,3.36,3.36,5.73,21.29,5.73,5.32,9.53,3706.49,3434.21,5172.59,3546.3,666.98,2219.77,2102.31,1343.22,2495.26,761.66,-59.58,9.88
1272000.0,106000.0,0.0,25170.3,12515.26,6315.47,2955.78,2955.78,6427.22,8375.13,8375.13,16923.84,16923.84,15034.92,16909.57,1,Tier 1,Rented,Equity,Low,93717.92,12282.08,0.1159,0.0,0.0596,0.8841,0.6827,0.2014,0.1597,0.7263,76.79,Moderate,20.04,9.79,9.4,0.0,3.16,3.16,5.39,20.04,5.39,7.32,12.3,12031.24,12832.7,12172.34,12604.43,10397.24,11764.69,12813.23,13692.31,13119.86,11766.11,12313.64,12397.72
624000.0,52000.0,5279.49,14680.79,4746.25,5588.03,2421.27,2421.27,2719.25,2968.07,2968.07,3531.71,3531.71,4581.92,11924.09,1,Tier 2,Rented,Balanced,Medium,46516.78,5483.22,0.1054,0.1015,0.1075,0.8946,0.5974,0.1956,0.0679,0.4598,73.33,Moderate,18.96,10.03,9.64,8.02,3.24,3.24,4.34,18.96,5.53,8.69,5.36,5871.96,6096.29,5375.3,5084.35,5810.13,5020.81,4128.67,5767.01,5093.21,5067.66,4914.16,5529.11
409200.0,34100.0,0.0,7406.38,6950.08,3510.66,2586.87,2586.87,1093.49,936.76,936.76,2215.68,2215.68,3216.54,3708.44,2,Tier 2,Rented,Balanced,Low,27916.46,6183.54,0.1813,0.0,0.103,0.8187,0.6214,0.1973,0.065,1.6674,93.85,Moderate,19.91,11.95,9.46,0.0,5.14,3.9,4.56,21.57,7.47,6.64,5.39,6962.43,7347.93,6294.08,6473.15,5513.38,5813.9,6820.99,7073.56,6191.5,6367.69,6114.2,6532.22
1858800.0,154900.0,0.0,36611.6,33542.04,14337.46,16897.56,16897.56,5570.66,5090.65,5090.65,26643.41,26643.41,12079.96,26318.75,4,Tier 3,Rented,Debt,Medium,150773.34,4126.66,0.0266,0.0,0.0926,0.9734,0.8028,0.1705,0.172,0.1568,55.27,Risky,16.71,12.94,7.12,0.0,7.56,4.29,4.0,17.44,6.54,6.9,12.5,4098.97,2915.78,2910.95,2331.42,2905.76,2492.08,578.86,-260.85,-512.29,-2140.48,324.09,-2640.78
783600.0,65300.0,0.0,4545.23,6827.56,13629.21,135.41,135.41,2335.72,2804.31,2804.31,8221.49,8221.49,1042.42,15930.85,1,Tier 1,Family Home,Balanced,Low,39541.35,25758.65,0.3945,0.0,0.2087,0.6055,0.3809,0.2247,0.1259,1.6169,100.0,Moderate,9.26,11.76,11.3,0.0,3.8,3.8,6.48,24.07,6.48,7.41,11.66,27082.17,27530.31,29803.47,30006.02,29500.38,28459.32,30361.21,29668.96,30714.3,31941.3,32389.92,34941.99
690000.0,57500.0,0.0,8369.19,10451.45,4585.29,3270.22,3270.22,2916.85,4480.05,4480.05,3243.35,3243.35,5064.73,15019.96,2,Tier 1,Owned,Equity,Low,42381.13,15118.87,0.2629,0.0,0.0797,0.7371,0.5692,0.1678,0.0564,1.0066,100.0,Safe,13.98,12.59,9.96,0.0,5.42,4.11,6.12,22.72,7.87,8.3,4.93,16352.6,17291.64,16402.71,16530.3,16467.05,16448.23,16744.12,16907.35,17702.09,16660.19,17806.24,17759.12
1088400.0,90700.0,23469.26,24935.24,7193.19,5089.01,11666.11,11666.11,2327.63,6038.87,6038.87,10964.59,10964.59,7895.43,18737.61,2,Tier 1,Rented,Balanced,High,99579.33,-8879.33,-0.0979,0.2588,0.0561,1.0979,0.696,0.1432,0.1209,0.0,23.33,Risky,16.9,9.36,7.41,16.82,4.03,3.06,4.55,11.05,5.85,9.1,7.86,-10246.85,-9619.6,-9732.17,-11410.17,-10805.16,-10662.57,-10739.13,-11708.2,-10895.08,-12888.7,-14379.04,-14279.09
1737600.0,144800.0,0.0,17622.31,20105.16,18886.79,8119.1,8119.1,6725.13,9205.58,9205.58,26527.04,26527.04,14826.13,22651.72,1,Tier 1,Family Home,Balanced,High,122017.24,22782.76,0.1573,0.0,0.1304,0.8427,0.6098,0.2328,0.1832,1.0058,84.21,Moderate,8.62,10.94,10.51,0.0,3.53,3.53,6.03,18.96,6.03,12.06,15.78,22274.23,23955.23,23899.06,24498.76,23388.76,25725.46,25445.37,24912.81,24860.68,21483.74,24926.0,26743.39
1872000.0,156000.0,33816.43,34097.79,24810.2,11354.56,19192.11,19192.11,8686.32,10536.02,10536.02,26507.25,26507.25,5499.36,28307.31,3,Tier 2,Rented,Equity,Medium,174500.04,-18500.04,-0.1186,0.2168,0.0728,1.1186,0.7938,0.108,0.1699,0.0,23.99,Risky,15.47,10.38,6.83,13.97,5.35,3.42,3.54,12.24,5.8,8.06,10.95,-21327.08,-21421.84,-17972.75,-23148.7,-23220.33,-24174.81,-23599.97,-23954.64,-22628.25,-26022.32,-26214.62,-30396.36
520800.0,43400.0,0.0,7207.75,8876.78,2294.84,2771.55,2771.55,1517.6,1427.05,1427.05,3931.12,3931.12,2116.17,6987.45,1,Tier 2,Owned,Balanced,Medium,30142.86,13257.14,0.3055,0.0,0.0529,0.6945,0.5929,0.1016,0.0906,1.8973,100.0,Safe,12.97,11.76,11.3,0.0,3.8,3.8,5.09,22.23,6.48,10.19,8.39,13523.47,14250.72,14774.7,15389.24,14904.36,14818.5,14428.35,14673.38,14760.26,14729.08,17013.26,16594.97
997200.0,83100.0,0.0,20812.48,11716.16,6938.36,0.0,0.0,2288.71,3613.88,3613.88,9846.15,9846.15,831.0,21083.63,0,Tier 3,Rented,Equity,High,56046.74,27053.26,0.3256,0.0,0.0835,0.6744,0.581,0.0935,0.1185,1.2831,100.0,Safe,19.31,9.23,10.91,0.0,1.68,2.94,4.62,18.47,5.88,13.01,9.95,28137.08,29510.7,30424.8,30811.63,30343.62,31746.11,29950.14,29957.39,30718.46,32137.94,33366.97,33840.47
715200.0,59600.0,0.0,15413.74,12185.79,3495.45,5821.26,5821.26,2271.59,3428.99,3428.99,7714.47,7714.47,3495.72,3514.61,4,Tier 2,Rented,Debt,Low,53827.01,5772.99,0.0969,0.0,0.0586,0.9031,0.7858,0.1173,0.1294,1.6426,76.25,Moderate,18.02,13.37,7.36,0.0,7.81,4.43,4.13,19.52,6.76,4.88,9.72,5425.19,5841.76,6345.42,4981.15,5422.92,4771.57,5683.66,4708.41,5326.0,4777.33,4005.63,5042.75
433200.0,36100.0,0.0,5919.02,3978.37,722.0,0.0,0.0,704.44,2013.33,2013.33,2652.68,2652.68,997.32,8695.03,0,Tier 3,Owned,Equity,High,16987.16,19112.84,0.5294,0.0,0.02,0.4706,0.4229,0.0476,0.0735,2.1981,100.0,Safe,12.5,10.58,12.5,0.0,1.92,3.37,5.29,21.15,6.73,14.9,7.06,20401.45,20946.29,21442.6,22667.98,23465.0,23465.0,23465.0,23465.0,23465.0,23465.0,23465.0,23465.0
873600.0,72800.0,16471.8,4530.51,11830.67,14361.82,10431.0,10431.0,5569.67,6443.45,6443.45,9083.42,9083.42,6660.92,14489.31,3,Tier 3,Family Home,Debt,Low,85383.26,-12583.26,-0.1728,0.2263,0.1973,1.1728,0.6578,0.2888,0.1248,0.0,5.0,Risky,6.12,12.32,8.11,17.32,6.35,4.06,4.21,16.08,6.89,4.98,9.55,-14986.22,-13419.66,-12696.23,-13547.18,-14715.86,-14406.2,-14974.19,-14538.43,-15431.3,-14425.15,-15891.64,-16347.35
531600.0,44300.0,7175.72,1550.5,8953.85,9773.08,305.43,305.43,3748.32,2833.76,2833.76,2277.57,2277.57,1893.73,7862.22,4,Tier 2,Family Home,Equity,Medium,38511.96,5788.04,0.1307,0.162,0.2206,0.8693,0.444,0.2634,0.0514,0.7362,68.68,Moderate,6.18,13.75,7.57,12.52,8.04,4.56,4.25,18.54,6.95,9.66,3.97,6428.2,6002.74,5939.14,5602.31,5632.36,5362.36,6207.43,5387.62,5190.55,5860.24,5526.92,6738.18
880800.0,73400.0,3164.03,19335.18,5239.37,3178.34,204.41,204.41,2513.48,4337.07,4337.07,8280.17,8280.17,5005.27,19318.32,1,Tier 1,Rented,Balanced,Medium,51257.32,22142.68,0.3017,0.0431,0.0433,0.6983,0.5437,0.1115,0.1128,1.1462,100.0,Safe,20.18,9.86,9.47,3.35,3.18,3.18,5.43,18.63,5.43,8.54,8.76,23206.76,24065.54,24996.07,24374.79,22791.71,23378.74,24969.23,24818.55,25491.99,27662.35,26594.89,27391.49
1051200.0,87600.0,0.0,10339.84,12226.02,8106.09,4843.28,4843.28,2929.71,4198.96,4198.96,10954.77,10954.77,12047.38,9520.71,1,Tier 2,Owned,Balanced,Low,65646.05,21953.95,0.2506,0.0,0.0925,0.7494,0.5193,0.2301,0.1251,2.3059,100.0,Moderate,12.67,11.49,11.04,0.0,3.71,3.71,4.98,23.52,6.33,7.24,11.31,22043.27,20695.97,23486.13,24716.83,24486.91,24136.84,23116.48,23714.25,23757.28,24599.78,25505.91,25952.42
